Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6174,2026/01/01 00:00,78.0,72.4,82.3
6174,2026/01/02 00:00,83.2,73.3,91.4
6174,2026/01/03 00:00,88.2,75.2,92.6
6174,2026/01/04 00:00,83.8,65.5,94.1
6174,2026/01/05 00:00,61.9,44.7,77.2
6174,2026/01/06 00:00,62.3,42.0,76.8
6174,2026/01/07 00:00,76.0,68.3,86.1
6174,2026/01/08 00:00,68.2,40.2,86.2
6174,2026/01/09 00:00,77.6,72.5,82.4
6174,2026/01/10 00:00,71.0,28.9,85.8
6174,2026/01/11 00:00,38.3,19.0,60.4
6174,2026/01/12 00:00,53.3,43.8,63.3
6174,2026/01/13 00:00,64.9,55.2,84.7
6174,2026/01/14 00:00,86.8,79.2,92.8
6174,2026/01/15 00:00,89.6,79.3,93.2
6174,2026/01/16 00:00,91.2,85.9,93.3
6174,2026/01/17 00:00,87.6,82.4,92.4
6174,2026/01/18 00:00,73.5,64.1,83.3
6174,2026/01/19 00:00,59.2,47.3,71.8
6174,2026/01/20 00:00,54.7,46.3,59.1
6174,2026/01/21 00:00,65.2,58.2,74.3
6174,2026/01/22 00:00,85.4,73.6,93.3
6174,2026/01/23 00:00,87.1,78.9,93.5
6174,2026/01/24 00:00,91.8,86.3,94.1
6174,2026/01/25 00:00,90.2,82.9,95.5
6174,2026/01/26 00:00,75.6,58.7,84.4
6174,2026/01/27 00:00,81.9,65.3,92.8
6174,2026/01/28 00:00,94.6,93.6,95.4
6174,2026/01/29 00:00,90.5,80.2,95.3
6174,2026/01/30 00:00,88.3,76.7,94.2
6174,2026/01/31 00:00,86.1,75.4,93.4
6174,2026/02/01 00:00,87.8,77.0,92.6
6174,2026/02/02 00:00,88.4,82.7,94.4
6174,2026/02/03 00:00,96.7,91.3,100.0
6174,2026/02/04 00:00,99.8,97.5,100.0
6174,2026/02/05 00:00,86.6,59.1,100.0
6174,2026/02/06 00:00,86.2,65.2,100.0
6174,2026/02/07 00:00,88.3,72.4,98.5
6174,2026/02/08 00:00,93.3,81.1,99.4
6174,2026/02/09 00:00,87.1,69.7,100.0
6174,2026/02/10 00:00,89.5,83.6,99.3
6174,2026/02/11 00:00,89.1,68.2,100.0
6174,2026/02/12 00:00,94.0,79.7,100.0
6174,2026/02/13 00:00,68.4,27.6,93.9
6174,2026/02/14 00:00,92.6,86.3,98.5
6174,2026/02/15 00:00,69.5,29.9,100.0
6174,2026/02/16 00:00,73.5,65.0,79.5
6174,2026/02/17 00:00,48.3,29.2,72.5
6174,2026/02/18 00:00,44.1,31.4,55.4
6174,2026/02/19 00:00,89.5,52.5,99.5
6174,2026/02/20 00:00,73.1,35.0,94.3
6174,2026/02/21 00:00,68.5,55.0,82.3
6174,2026/02/22 00:00,75.5,61.9,84.2
6174,2026/02/23 00:00,79.0,63.1,91.6
6174,2026/02/24 00:00,84.8,59.8,94.8
6174,2026/02/25 00:00,76.6,62.9,85.1
6174,2026/02/26 00:00,73.1,56.8,88.8
