Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
2002,2026/01/01 00:00,94.6,85.7,99.0
2002,2026/01/02 00:00,94.4,80.5,99.0
2002,2026/01/03 00:00,96.8,84.3,99.0
2002,2026/01/04 00:00,92.8,65.3,99.0
2002,2026/01/05 00:00,79.4,53.0,97.7
2002,2026/01/06 00:00,79.0,52.3,92.7
2002,2026/01/07 00:00,89.2,70.7,99.0
2002,2026/01/08 00:00,84.9,45.5,99.0
2002,2026/01/09 00:00,86.3,78.2,96.8
2002,2026/01/10 00:00,79.9,38.2,99.0
2002,2026/01/11 00:00,53.9,28.0,86.2
2002,2026/01/12 00:00,70.9,56.7,83.7
2002,2026/01/13 00:00,80.2,73.0,99.0
2002,2026/01/14 00:00,94.6,87.5,99.0
2002,2026/01/15 00:00,99.0,99.0,99.0
2002,2026/01/16 00:00,99.0,99.0,99.0
2002,2026/01/17 00:00,97.6,90.7,99.0
2002,2026/01/18 00:00,87.7,76.5,99.0
2002,2026/01/19 00:00,74.8,60.7,89.5
2002,2026/01/20 00:00,71.8,59.3,88.5
2002,2026/01/21 00:00,86.9,70.8,99.0
2002,2026/01/22 00:00,96.2,82.8,99.0
2002,2026/01/23 00:00,96.1,87.0,99.0
2002,2026/01/24 00:00,99.0,98.8,99.0
2002,2026/01/25 00:00,97.9,92.5,99.0
2002,2026/01/26 00:00,90.7,72.2,99.0
2002,2026/01/27 00:00,94.9,75.5,99.0
2002,2026/01/28 00:00,99.0,99.0,99.0
2002,2026/01/29 00:00,97.6,91.0,99.0
2002,2026/01/30 00:00,97.4,89.2,99.0
2002,2026/01/31 00:00,96.9,88.5,99.0
2002,2026/02/01 00:00,98.5,94.7,99.0
2002,2026/02/02 00:00,98.7,95.5,99.0
2002,2026/02/03 00:00,99.0,99.0,99.0
2002,2026/02/04 00:00,99.0,99.0,99.0
2002,2026/02/05 00:00,92.7,72.2,99.0
2002,2026/02/06 00:00,93.1,76.3,99.0
2002,2026/02/07 00:00,95.7,81.8,99.0
