stagione,ats,parametro,anno_iso,settimana_iso,week_label,ordine,n_comuni,media_comunale,std_comunale,min_comunale,max_comunale,pop_weight_media,area_weight_media
23-24,ATS_Bergamo,NO2,2023,51,W51/2023,6,242,23.9728,15.0720,0.7000,53.2286,33.5652,18.0373
23-24,ATS_Bergamo,NO2,2023,52,W52/2023,7,242,23.0192,10.6881,1.5429,48.5143,30.3973,18.1327
23-24,ATS_Bergamo,NO2,2024,1,W01/2024,8,242,17.6067,12.1650,1.0714,45.4000,25.5682,13.2941
23-24,ATS_Bergamo,NO2,2024,2,W02/2024,9,242,20.9063,11.9391,1.9000,46.1286,28.6115,16.4688
23-24,ATS_Bergamo,NO2,2024,3,W03/2024,10,242,23.1135,15.1980,0.9571,51.4143,32.8476,17.3494
23-24,ATS_Bergamo,NO2,2024,4,W04/2024,11,242,26.7626,18.4068,0.6000,59.2143,38.5048,19.7197
23-24,ATS_Bergamo,NO2,2024,5,W05/2024,12,242,32.8834,18.3505,1.5143,65.4286,44.9620,25.0056
23-24,ATS_Bergamo,NO2,2024,6,W06/2024,13,242,19.7298,10.8638,1.1857,41.7000,26.5678,15.3407
23-24,ATS_Bergamo,NO2,2024,7,W07/2024,14,242,25.3883,12.5218,2.4714,48.6143,33.4721,20.1090
23-24,ATS_Bergamo,NO2,2024,8,W08/2024,15,242,17.6047,10.8892,1.2571,40.4000,24.2798,13.6928
23-24,ATS_Bergamo,NO2,2024,9,W09/2024,16,242,13.8211,9.6696,0.8000,34.1286,19.6956,10.6072
23-24,ATS_Bergamo,NO2,2024,10,W10/2024,17,242,13.7460,8.0051,1.5571,34.7714,18.9816,10.7079
23-24,ATS_Bergamo,NO2,2024,11,W11/2024,18,242,15.3066,9.1904,0.9000,41.6286,21.2108,11.8129
23-24,ATS_Bergamo,NO2,2024,12,W12/2024,19,242,13.9075,8.2291,0.9714,36.9429,19.2405,10.7424
23-24,ATS_Bergamo,NO2,2024,13,W13/2024,20,242,11.5228,8.1584,0.8143,33.1857,16.6362,8.7454
23-24,ATS_Bergamo,NO2,2024,14,W14/2024,21,242,11.6414,7.4136,0.5429,34.8571,16.4072,8.9630
23-24,ATS_Bergamo,NO2,2024,15,W15/2024,22,242,12.0326,7.8780,0.6000,32.5286,16.9788,9.2629
24-25,ATS_Bergamo,NO2,2024,46,W46/2024,1,242,21.4475,9.4854,1.7429,42.4714,27.9676,17.1524
24-25,ATS_Bergamo,NO2,2024,47,W47/2024,2,242,15.8763,9.9384,0.9000,39.6000,22.2062,12.1779
24-25,ATS_Bergamo,NO2,2024,48,W48/2024,3,242,19.7732,9.7197,1.0143,41.7714,26.2659,15.4050
24-25,ATS_Bergamo,NO2,2024,49,W49/2024,4,242,21.3391,11.3095,1.2714,44.6000,28.9385,16.4820
24-25,ATS_Bergamo,NO2,2024,50,W50/2024,5,242,21.1303,9.4566,2.2429,40.9429,27.4173,16.8571
24-25,ATS_Bergamo,NO2,2024,51,W51/2024,6,242,21.7544,12.2767,1.0571,47.4429,29.8331,16.4523
24-25,ATS_Bergamo,NO2,2024,52,W52/2024,7,242,18.4316,12.0728,0.7286,45.4143,26.0336,14.1494
24-25,ATS_Bergamo,NO2,2025,1,W01/2025,8,242,22.0229,12.1535,1.3429,46.9571,29.9705,16.9608
24-25,ATS_Bergamo,NO2,2025,2,W02/2025,9,242,16.6648,10.1487,0.9714,39.1143,23.3494,12.5769
24-25,ATS_Bergamo,NO2,2025,3,W03/2025,10,242,23.3112,12.7248,0.8857,49.2143,31.7830,17.8066
24-25,ATS_Bergamo,NO2,2025,4,W04/2025,11,242,17.3019,11.4763,0.6571,43.1714,25.0101,13.1026
24-25,ATS_Bergamo,NO2,2025,5,W05/2025,12,242,15.6967,10.6353,0.9286,35.8714,22.3062,12.1021
24-25,ATS_Bergamo,NO2,2025,6,W06/2025,13,242,19.2165,10.8947,1.5714,40.4143,26.1334,15.1535
24-25,ATS_Bergamo,NO2,2025,7,W07/2025,14,242,16.4762,8.6625,1.5143,36.3143,22.3079,13.1028
24-25,ATS_Bergamo,NO2,2025,8,W08/2025,15,242,20.7035,9.4712,1.9571,41.5000,27.2623,16.6107
24-25,ATS_Bergamo,NO2,2025,9,W09/2025,16,242,17.5886,6.9109,2.5857,34.1857,22.3240,14.3436
24-25,ATS_Bergamo,NO2,2025,10,W10/2025,17,242,17.8702,9.5776,2.1429,36.0143,23.7283,14.3967
24-25,ATS_Bergamo,NO2,2025,11,W11/2025,18,242,11.6745,6.7468,1.1857,28.6571,16.0788,9.0634
24-25,ATS_Bergamo,NO2,2025,12,W12/2025,19,242,14.3205,6.7818,1.7714,33.9857,18.8832,11.5312
24-25,ATS_Bergamo,NO2,2025,13,W13/2025,20,242,12.0635,5.9328,0.9857,27.9000,16.0408,9.6436
24-25,ATS_Bergamo,NO2,2025,14,W14/2025,21,242,11.3964,6.5746,1.0800,29.7800,15.6911,8.8941
24-25,ATS_Bergamo,NO2,2025,15,W15/2025,22,242,11.4644,5.6749,1.1000,28.5857,15.1855,9.3305
25-26,ATS_Bergamo,NO2,2025,46,W46/2025,1,242,19.2564,10.0565,1.3833,41.3000,25.1788,15.6240
25-26,ATS_Bergamo,NO2,2025,47,W47/2025,2,242,13.9978,6.6242,2.0286,31.5143,18.4071,11.4193
25-26,ATS_Bergamo,NO2,2025,48,W48/2025,3,242,19.2572,10.8789,1.5143,40.2286,26.2349,15.1627
25-26,ATS_Bergamo,NO2,2025,49,W49/2025,4,242,15.6074,9.0226,0.9167,36.3000,21.6392,12.1876
25-26,ATS_Bergamo,NO2,2025,50,W50/2025,5,242,20.4387,10.5275,1.0833,42.3833,27.3570,16.2166
25-26,ATS_Bergamo,NO2,2025,51,W51/2025,6,242,17.7092,9.7524,0.7167,38.3500,24.2027,13.8048
25-26,ATS_Bergamo,NO2,2025,52,W52/2025,7,242,14.5021,7.6359,1.1000,30.7286,19.5665,11.6262
25-26,ATS_Bergamo,NO2,2026,1,W01/2026,8,242,18.2057,10.4341,1.3200,44.2500,25.1312,14.0724
25-26,ATS_Bergamo,NO2,2026,2,W02/2026,9,242,21.5008,12.4671,1.4000,47.2429,29.2661,16.5618
25-26,ATS_Bergamo,NO2,2026,3,W03/2026,10,242,23.0787,12.6061,1.1000,51.7333,31.3028,17.9834
25-26,ATS_Bergamo,NO2,2026,4,W04/2026,11,242,22.8703,10.7178,1.7667,47.5000,30.0160,18.1792
25-26,ATS_Bergamo,NO2,2026,5,W05/2026,12,242,17.4195,11.2373,0.9571,47.0429,24.4889,13.4457
25-26,ATS_Bergamo,NO2,2026,6,W06/2026,13,242,16.2819,9.6335,1.0000,43.1167,22.4502,12.7694
25-26,ATS_Bergamo,NO2,2026,7,W07/2026,14,242,16.1594,8.7528,1.3167,39.0333,21.7186,12.7601
25-26,ATS_Bergamo,NO2,2026,8,W08/2026,15,242,15.3504,9.3587,0.8857,36.8857,20.9563,12.0974
25-26,ATS_Bergamo,NO2,2026,9,W09/2026,16,242,18.9209,8.2556,1.9571,41.0000,24.7557,15.5491
25-26,ATS_Bergamo,NO2,2026,10,W10/2026,17,242,14.4681,6.4692,1.6000,38.4750,18.7217,11.9641
25-26,ATS_Bergamo,NO2,2026,11,W11/2026,18,242,14.4641,7.7906,1.5500,38.0167,19.4168,11.6248
25-26,ATS_Bergamo,NO2,2026,12,W12/2026,19,242,11.1226,6.6001,1.2857,31.4143,15.2403,8.9381
25-26,ATS_Bergamo,NO2,2026,13,W13/2026,20,242,10.9765,6.9409,1.0833,31.7000,15.1737,8.7238
25-26,ATS_Bergamo,NO2,2026,14,W14/2026,21,242,10.7312,7.0220,0.7333,31.0667,14.9013,8.4057
25-26,ATS_Bergamo,NO2,2026,15,W15/2026,22,242,10.9024,6.0331,0.6500,38.0833,14.8082,8.6585
21-22,ATS_Bergamo,PM10,2021,46,W46/2021,1,242,23.9725,8.5162,4.2000,35.4286,28.5541,19.6228
21-22,ATS_Bergamo,PM10,2021,47,W47/2021,2,242,17.5672,6.9401,3.3286,26.4000,21.4819,14.2158
21-22,ATS_Bergamo,PM10,2021,48,W48/2021,3,242,19.5138,10.6953,1.9714,35.9429,25.3064,15.1801
21-22,ATS_Bergamo,PM10,2021,49,W49/2021,4,242,19.2634,12.5273,1.4857,42.1000,25.5119,14.7950
21-22,ATS_Bergamo,PM10,2021,50,W50/2021,5,242,32.5401,17.7686,1.9429,61.2857,41.8500,24.9863
21-22,ATS_Bergamo,PM10,2021,51,W51/2021,6,242,36.4620,17.6703,3.8429,61.3286,46.6263,28.1384
21-22,ATS_Bergamo,PM10,2021,52,W52/2021,7,242,30.5209,16.1826,2.3714,53.3429,39.8719,23.2797
21-22,ATS_Bergamo,PM10,2022,1,W01/2022,8,242,23.7265,12.4879,2.1857,39.0000,30.8056,18.3721
21-22,ATS_Bergamo,PM10,2022,2,W02/2022,9,242,28.9986,15.8449,2.6286,59.7857,36.7342,22.9187
21-22,ATS_Bergamo,PM10,2022,3,W03/2022,10,242,39.2049,22.0734,3.4571,68.2714,51.3205,30.2766
21-22,ATS_Bergamo,PM10,2022,4,W04/2022,11,242,37.1011,18.7296,2.7857,59.1714,47.9780,28.7902
21-22,ATS_Bergamo,PM10,2022,5,W05/2022,12,242,28.4969,14.2923,3.7714,45.3857,36.5632,22.5237
21-22,ATS_Bergamo,PM10,2022,6,W06/2022,13,242,23.2749,11.3379,3.8857,41.5000,29.3119,19.1973
21-22,ATS_Bergamo,PM10,2022,7,W07/2022,14,242,29.0110,16.6429,2.7000,52.2143,38.0932,22.5583
21-22,ATS_Bergamo,PM10,2022,8,W08/2022,15,242,16.9770,7.6637,3.4143,30.3714,20.8611,13.8776
21-22,ATS_Bergamo,PM10,2022,9,W09/2022,16,242,27.3182,9.6355,6.1000,40.5429,32.1696,23.2140
21-22,ATS_Bergamo,PM10,2022,10,W10/2022,17,242,29.7632,10.3528,8.5429,45.4143,34.8640,25.6137
21-22,ATS_Bergamo,PM10,2022,11,W11/2022,18,242,33.5626,13.4246,7.3286,51.4714,40.5483,28.2561
21-22,ATS_Bergamo,PM10,2022,12,W12/2022,19,242,31.0819,12.6613,9.2857,55.1857,37.0733,26.5356
21-22,ATS_Bergamo,PM10,2022,13,W13/2022,20,242,23.3056,9.7439,5.1714,35.2571,28.5634,19.4225
21-22,ATS_Bergamo,PM10,2022,14,W14/2022,21,242,17.8277,7.0429,3.8429,27.4857,21.3968,15.1493
21-22,ATS_Bergamo,PM10,2022,15,W15/2022,22,242,20.9831,6.3576,6.9714,30.0286,24.2329,18.4452
22-23,ATS_Bergamo,PM10,2022,46,W46/2022,1,242,15.2844,7.1437,1.5714,28.2857,18.5042,12.3044
22-23,ATS_Bergamo,PM10,2022,47,W47/2022,2,242,18.0633,9.3276,2.0286,37.0000,22.2702,14.6319
22-23,ATS_Bergamo,PM10,2022,48,W48/2022,3,242,24.0067,7.2677,5.8143,35.1000,27.3749,20.5468
22-23,ATS_Bergamo,PM10,2022,49,W49/2022,4,242,17.6391,8.1295,2.4000,29.7143,21.9428,14.1508
22-23,ATS_Bergamo,PM10,2022,50,W50/2022,5,242,23.7681,10.6533,2.2714,40.2714,29.6373,18.8133
22-23,ATS_Bergamo,PM10,2022,51,W51/2022,6,242,35.8698,18.6377,2.5143,60.8429,46.4163,27.4578
22-23,ATS_Bergamo,PM10,2022,52,W52/2022,7,242,31.6558,17.2874,2.5143,54.6571,41.5721,24.2988
22-23,ATS_Bergamo,PM10,2023,1,W01/2023,8,242,24.0765,9.4801,2.7143,41.4286,28.6111,19.3119
22-23,ATS_Bergamo,PM10,2023,2,W02/2023,9,242,20.3490,10.5257,1.8429,38.6143,25.6685,16.0598
22-23,ATS_Bergamo,PM10,2023,3,W03/2023,10,242,16.6450,8.6336,1.9714,29.7286,21.4318,13.1565
22-23,ATS_Bergamo,PM10,2023,4,W04/2023,11,242,25.2847,9.0858,3.6714,37.0143,30.1520,20.9504
22-23,ATS_Bergamo,PM10,2023,5,W05/2023,12,242,25.3621,14.4802,2.9000,46.6571,33.4088,19.7814
22-23,ATS_Bergamo,PM10,2023,6,W06/2023,13,242,27.9357,10.8799,4.8714,45.3286,33.6669,23.3303
22-23,ATS_Bergamo,PM10,2023,7,W07/2023,14,242,36.2617,13.1238,5.7286,60.7714,42.7328,30.2527
22-23,ATS_Bergamo,PM10,2023,8,W08/2023,15,242,42.0791,17.1278,6.9000,67.7571,51.1419,34.8263
22-23,ATS_Bergamo,PM10,2023,9,W09/2023,16,242,26.3656,9.6884,4.6714,38.7429,31.5958,22.0508
22-23,ATS_Bergamo,PM10,2023,10,W10/2023,17,242,19.4654,9.2066,3.4286,35.4286,24.1264,16.0194
22-23,ATS_Bergamo,PM10,2023,11,W11/2023,18,242,20.6262,6.7671,6.0286,30.3000,24.3134,17.7422
22-23,ATS_Bergamo,PM10,2023,12,W12/2023,19,242,24.6299,9.6484,5.5714,40.0143,29.8071,20.7031
22-23,ATS_Bergamo,PM10,2023,13,W13/2023,20,242,11.6246,5.7082,3.1571,23.0000,14.4150,9.7605
22-23,ATS_Bergamo,PM10,2023,14,W14/2023,21,242,17.6244,6.6730,4.5286,27.3714,21.2517,14.9694
22-23,ATS_Bergamo,PM10,2023,15,W15/2023,22,242,11.5291,4.0762,3.0429,17.3000,13.7216,9.7843
23-24,ATS_Bergamo,PM10,2023,46,W46/2023,1,242,16.9149,9.4952,1.9000,33.5857,21.6037,13.3223
23-24,ATS_Bergamo,PM10,2023,47,W47/2023,2,242,20.4681,10.4499,2.4857,37.3286,26.0885,16.2879
23-24,ATS_Bergamo,PM10,2023,48,W48/2023,3,242,16.0962,7.9264,1.7429,27.4714,20.6340,12.5214
23-24,ATS_Bergamo,PM10,2023,49,W49/2023,4,242,23.3133,10.5660,1.6571,38.0714,29.4336,18.4491
23-24,ATS_Bergamo,PM10,2023,50,W50/2023,5,242,25.4566,13.2591,1.8571,43.8000,33.0478,19.6595
23-24,ATS_Bergamo,PM10,2023,51,W51/2023,6,242,22.6047,11.9773,2.0571,41.3857,29.1678,17.8011
23-24,ATS_Bergamo,PM10,2023,52,W52/2023,7,242,32.2544,14.6428,2.8714,52.9857,40.9025,25.5027
23-24,ATS_Bergamo,PM10,2024,1,W01/2024,8,242,16.9437,10.1744,1.2000,29.7143,22.9189,12.8560
23-24,ATS_Bergamo,PM10,2024,2,W02/2024,9,242,23.9267,10.9005,3.2571,40.0857,30.0735,19.3122
23-24,ATS_Bergamo,PM10,2024,3,W03/2024,10,242,25.6423,15.5625,2.0857,46.2429,34.4207,19.6519
23-24,ATS_Bergamo,PM10,2024,4,W04/2024,11,242,36.9641,24.6341,2.5714,67.6429,51.0253,27.7271
23-24,ATS_Bergamo,PM10,2024,5,W05/2024,12,242,43.7818,21.6825,4.9143,70.4857,56.3540,34.2045
23-24,ATS_Bergamo,PM10,2024,6,W06/2024,13,242,25.9823,14.6056,2.0429,53.0286,33.0754,20.5158
23-24,ATS_Bergamo,PM10,2024,7,W07/2024,14,242,39.2066,17.6866,5.5143,65.0429,48.8219,31.7404
23-24,ATS_Bergamo,PM10,2024,8,W08/2024,15,242,26.7173,14.9126,2.4857,49.0286,34.5880,20.9504
23-24,ATS_Bergamo,PM10,2024,9,W09/2024,16,242,8.1255,4.3696,1.6429,15.5857,10.2600,6.5493
23-24,ATS_Bergamo,PM10,2024,10,W10/2024,17,242,10.9832,4.7553,2.5143,17.8000,13.4897,9.0665
23-24,ATS_Bergamo,PM10,2024,11,W11/2024,18,242,17.5278,8.0444,3.0857,32.4429,21.6525,14.3684
23-24,ATS_Bergamo,PM10,2024,12,W12/2024,19,242,23.9586,11.8227,3.9857,41.0000,30.1773,19.5196
23-24,ATS_Bergamo,PM10,2024,13,W13/2024,20,242,16.0041,10.1025,2.7000,31.6857,21.2492,12.5116
23-24,ATS_Bergamo,PM10,2024,14,W14/2024,21,242,12.4269,5.7348,2.0571,22.2857,15.2247,10.3787
23-24,ATS_Bergamo,PM10,2024,15,W15/2024,22,242,19.7459,7.7632,4.9000,34.8286,23.5213,16.9899
24-25,ATS_Bergamo,PM10,2024,46,W46/2024,1,242,33.6182,14.3131,4.8143,52.9000,41.6053,27.3721
24-25,ATS_Bergamo,PM10,2024,47,W47/2024,2,242,19.9682,10.9291,2.0286,36.0000,25.8405,15.6669
24-25,ATS_Bergamo,PM10,2024,48,W48/2024,3,242,25.0709,13.1919,2.3143,41.5857,32.6563,19.5391
24-25,ATS_Bergamo,PM10,2024,49,W49/2024,4,242,27.1305,13.9854,2.6429,48.7857,34.5802,21.4709
24-25,ATS_Bergamo,PM10,2024,50,W50/2024,5,242,29.0152,12.5558,3.9571,45.4429,36.1735,23.2480
24-25,ATS_Bergamo,PM10,2024,51,W51/2024,6,242,23.6272,12.3360,1.8286,40.2571,30.3469,18.4120
24-25,ATS_Bergamo,PM10,2024,52,W52/2024,7,242,17.8800,9.9837,2.8571,43.4429,21.7546,14.9399
24-25,ATS_Bergamo,PM10,2025,1,W01/2025,8,242,38.9079,22.3777,3.3286,79.5429,50.2515,30.7681
24-25,ATS_Bergamo,PM10,2025,2,W02/2025,9,242,18.1203,9.6700,2.1000,31.3571,23.2932,14.2993
24-25,ATS_Bergamo,PM10,2025,3,W03/2025,10,242,27.7233,13.3745,2.4857,47.0857,34.8975,22.1622
24-25,ATS_Bergamo,PM10,2025,4,W04/2025,11,242,17.4470,8.8645,1.5429,29.6000,22.5999,13.6840
24-25,ATS_Bergamo,PM10,2025,5,W05/2025,12,242,13.4272,7.2646,1.7286,26.9143,16.9433,10.8747
24-25,ATS_Bergamo,PM10,2025,6,W06/2025,13,242,25.2363,10.4061,4.2429,40.2571,30.5333,20.7353
24-25,ATS_Bergamo,PM10,2025,7,W07/2025,14,242,21.0164,9.8184,2.4143,34.2143,26.3158,16.8670
24-25,ATS_Bergamo,PM10,2025,8,W08/2025,15,242,44.4347,18.8795,5.6714,65.5714,54.8160,35.7606
24-25,ATS_Bergamo,PM10,2025,9,W09/2025,16,242,29.6108,13.6882,4.0143,48.7571,37.0378,23.9419
24-25,ATS_Bergamo,PM10,2025,10,W10/2025,17,242,29.3839,10.6899,8.9857,51.6000,34.4194,25.2650
24-25,ATS_Bergamo,PM10,2025,11,W11/2025,18,242,9.0885,4.8049,1.3429,18.2143,11.4653,7.2700
24-25,ATS_Bergamo,PM10,2025,12,W12/2025,19,242,20.6153,8.6481,4.1143,32.3714,25.1661,17.0948
24-25,ATS_Bergamo,PM10,2025,13,W13/2025,20,242,12.7726,4.0693,3.0000,19.8571,14.6083,11.0439
24-25,ATS_Bergamo,PM10,2025,14,W14/2025,21,242,19.2536,6.1575,6.3333,29.0667,22.2537,16.9360
24-25,ATS_Bergamo,PM10,2025,15,W15/2025,22,242,23.4403,7.0697,5.7143,35.4286,26.8307,20.5227
25-26,ATS_Bergamo,PM10,2025,46,W46/2025,1,242,26.7246,12.3609,3.5833,53.6000,32.7355,22.1978
25-26,ATS_Bergamo,PM10,2025,47,W47/2025,2,242,11.7092,4.0152,2.4429,18.2143,13.9786,9.7680
25-26,ATS_Bergamo,PM10,2025,48,W48/2025,3,242,17.8024,8.8117,2.0429,40.9714,22.4396,14.4397
25-26,ATS_Bergamo,PM10,2025,49,W49/2025,4,242,18.3995,10.3233,1.9167,40.5400,23.9842,14.4712
25-26,ATS_Bergamo,PM10,2025,50,W50/2025,5,242,28.2680,13.5598,3.5833,52.0000,34.6045,23.1051
25-26,ATS_Bergamo,PM10,2025,51,W51/2025,6,242,21.4535,9.3232,2.5333,37.1333,26.2417,17.2651
25-26,ATS_Bergamo,PM10,2025,52,W52/2025,7,242,15.4818,6.6482,2.1000,26.3000,18.8047,12.4842
25-26,ATS_Bergamo,PM10,2026,1,W01/2026,8,242,22.9381,11.6074,3.5250,46.4400,29.1553,18.2339
25-26,ATS_Bergamo,PM10,2026,2,W02/2026,9,242,20.7606,12.0691,2.3857,47.2286,27.2178,16.2461
25-26,ATS_Bergamo,PM10,2026,3,W03/2026,10,242,28.0160,15.4549,2.5400,54.8800,37.3756,21.8949
25-26,ATS_Bergamo,PM10,2026,4,W04/2026,11,242,25.6353,10.0064,3.5500,43.0333,31.5237,21.0348
25-26,ATS_Bergamo,PM10,2026,5,W05/2026,12,242,16.8280,9.7598,1.6143,36.4857,22.2533,13.1769
25-26,ATS_Bergamo,PM10,2026,6,W06/2026,13,242,14.5023,8.1057,1.6667,34.7833,18.8889,11.4633
25-26,ATS_Bergamo,PM10,2026,7,W07/2026,14,242,12.4317,6.0508,2.1167,26.3857,15.7134,10.1135
25-26,ATS_Bergamo,PM10,2026,8,W08/2026,15,242,12.2526,6.2888,2.0000,26.8714,15.6859,9.9599
25-26,ATS_Bergamo,PM10,2026,9,W09/2026,16,242,36.9449,12.4061,8.8857,57.3143,44.0686,31.2088
25-26,ATS_Bergamo,PM10,2026,10,W10/2026,17,242,29.6350,13.8620,6.7500,55.3250,37.4979,24.3534
25-26,ATS_Bergamo,PM10,2026,11,W11/2026,18,242,21.0243,11.0588,5.3857,43.0857,27.2027,17.1613
25-26,ATS_Bergamo,PM10,2026,12,W12/2026,19,242,13.2421,4.9685,4.6143,25.3429,15.9102,11.4585
25-26,ATS_Bergamo,PM10,2026,13,W13/2026,20,242,11.0513,4.4171,3.3800,23.1200,13.6164,9.4529
25-26,ATS_Bergamo,PM10,2026,14,W14/2026,21,242,10.8017,4.5101,3.1500,21.9667,13.1159,9.2806
